# ra dec dm_bonsai
347.220473 48.805938 93.412633
347.299033 48.796557 95.230018
347.173038 48.791130 96.319308
208.038091 48.116251 192.880223
258.373916 10.346829 1150.915601
344.793935 48.791991 86.251779
347.291684 48.813161 97.255916
345.646429 48.793502 95.843290
347.121639 48.799495 97.744978
347.340767 48.798687 96.449657
347.385465 48.806133 93.431090
347.289657 48.800534 94.855373
347.256923 48.791999 95.929380
349.577668 48.802362 99.043039
82.552485 75.823689 1208.472759
347.080943 48.809612 95.219158
347.246970 48.801077 93.776212
347.110205 48.802270 93.168901
347.112286 48.802953 99.531454
347.242357 48.799778 94.954306
347.360971 48.799806 93.725381
151.476529 36.134009 990.409957
224.658436 26.465947 343.992242
296.725704 64.559648 633.590507
318.246839 69.819635 364.558252
347.084312 48.801763 101.269729
347.366815 48.800147 98.275992
20.878909 20.496967 205.563946
122.350580 46.405609 256.477338
349.823228 48.799030 101.443838
135.192518 87.872774 207.131206
128.652685 79.739987 252.485694
189.791277 78.587298 357.050738
195.497245 0.770181 131.076030
279.771846 52.566696 212.689825
300.468076 59.403939 701.128194
341.931943 42.591567 919.416957
344.894287 48.791840 91.297835
347.223997 48.807992 93.615747
343.495411 83.984151 252.497632
347.223987 48.699189 97.211746
347.553230 6.083286 215.936406
20.968129 20.528640 205.482450
141.436808 36.520378 1037.911581
153.052367 14.798616 229.340679
176.302090 35.346848 636.244370
347.199444 48.803822 96.407930
347.259139 48.798642 95.806389
347.518359 48.796370 97.293488
247.018495 87.064475 298.914492
235.292745 33.284158 1152.531021
344.830704 48.801947 88.304089
345.361681 48.800971 94.514288
326.299445 30.916383 248.803894
347.374316 48.792920 98.390128
347.097787 48.798787 94.279787
347.324361 48.799884 96.573829
347.477191 48.672304 96.414598
347.476688 48.806018 99.677983
13.057251 52.541396 223.221275
43.574177 88.803128 691.755360
279.327332 34.709500 389.170133
347.103754 48.801542 95.562424
17.711624 20.494097 206.413365
322.836106 62.909497 254.469201
344.423919 48.800351 85.163175
344.260537 48.791073 85.860769
347.215790 48.798055 95.312201
347.305132 48.804468 94.554628
347.376230 48.805408 96.325503
18.491794 31.053908 182.604647
25.160727 65.695993 147.957731
198.677669 59.021004 239.826148
221.086925 -4.862284 238.598747
251.665600 10.323589 698.564921
347.459863 48.803857 96.218685
347.068269 48.790332 92.853442
4.118395 32.277252 418.976463
19.132273 20.491882 205.858937
133.248970 46.818159 425.530145
232.534240 41.615861 526.841867
347.320913 48.798585 97.282210
347.319104 48.805360 97.617983
347.165651 48.671972 95.451281
248.324039 63.276961 557.941357
345.132026 48.798996 92.689678
347.361453 48.797108 93.639140
70.840905 21.012100 278.173962
347.112438 48.799216 96.447229
347.122345 48.798588 96.814338
347.292158 48.795107 94.719214
347.249913 48.784498 93.914925
322.629040 62.116979 748.483331
347.351406 48.801139 95.359942
347.366035 48.800004 96.705059
347.359864 48.666409 96.357292
349.781298 48.681779 104.115613
354.104911 14.084109 411.636659
265.575781 57.491630 456.073271
347.354850 48.674491 96.493507
347.292065 48.805497 94.018860
347.098714 48.799143 94.538600
13.381233 9.196124 460.967806
339.222412 48.973983 61.984065
344.852354 48.792525 89.612990
347.321522 48.629459 97.935669
347.292086 48.805883 101.048075
347.165597 48.797112 93.720744
26.171624 24.408985 865.122902
126.926850 47.067826 781.806198
157.674545 21.328719 983.293846
344.811611 48.796653 87.198209
347.441926 48.803153 95.928396
347.188742 48.803481 95.458643
347.229528 48.634854 95.795502
58.517255 43.819933 1189.198818
66.952222 16.039135 546.526629
205.557754 13.370004 1155.906744
331.586521 17.358216 350.598533
344.990032 48.795055 87.160558
347.212091 48.799604 95.559094
347.276511 48.805414 94.330320
347.461576 48.790607 95.942490
347.245703 48.800519 94.981850
347.501040 48.796010 96.302549
347.078495 48.795240 94.387214
189.415500 34.941568 551.179841
347.348728 48.798232 96.493291
347.179909 48.676550 94.322018
139.158930 52.914115 597.511240
249.207223 38.838879 457.297596
344.722370 48.801711 87.428046
1.445318 -1.290421 148.185981
76.838280 51.619995 442.526743
347.304833 48.799145 95.539919
347.461777 48.796101 94.373174
33.148658 65.717799 156.712416
79.431920 61.397091 888.449164
86.330240 37.596086 6899.245385
347.134433 48.792277 94.392718
195.909382 82.425664 478.418868
112.429668 6.777462 439.426953
347.055007 48.800067 97.175855
347.211680 48.807358 96.672961
347.280289 48.803487 94.665550
334.779112 64.099377 791.143580
114.750248 40.416585 1256.159320
129.745579 24.603578 435.643533
347.216773 48.792270 98.785158
347.357843 48.792368 96.187199
345.138780 48.794146 95.447127
349.689234 48.801738 100.593841
344.945637 48.798749 88.672307
67.528028 11.758505 529.705455
331.615847 17.353415 348.967283
344.735248 48.797838 87.934267
347.369982 48.803777 93.571692
347.242762 48.797006 95.759844
11.369973 51.134539 104.047543
0.128852 57.226440 379.888474
1.480659 23.955411 195.766020
245.651194 5.192797 579.892754
223.166784 41.611059 1345.438321
138.868394 26.046619 238.867161
146.281913 38.900736 1098.352803
75.706477 58.633860 388.398073
104.510135 70.115576 364.767285
147.096972 43.604198 470.734342
152.628727 31.301040 1126.679586
17.063509 53.847187 1258.449654
323.610688 83.076600 431.811343
329.080558 -5.070399 505.816748
338.237246 68.966400 920.673990
292.963514 74.924577 626.075494
306.212630 72.857447 185.853521
235.307701 27.390036 76.062803
244.542812 10.382750 322.898888
185.822563 37.305387 832.851360
218.026308 77.685101 641.957671
141.209031 50.451049 351.106451
225.311343 54.227583 104.183564
347.233619 48.789414 94.000393
336.158793 46.103485 773.741308
347.368259 48.799307 94.121934
147.580315 35.677259 382.544466
347.149699 48.802561 99.780523
17.819511 77.896433 38.651493
200.138524 85.844845 741.341434
52.791737 50.006915 214.814083
195.303372 44.786679 500.059536
149.361877 67.013282 643.628534
89.121550 80.353383 212.867771
236.960813 14.281095 462.023932
204.403927 45.161232 773.569388
117.547492 69.563138 669.790184
123.581860 41.714403 713.775349
239.090468 28.786322 501.576675
108.718529 8.849670 433.887510
311.046921 88.538349 562.560322
181.340670 45.704351 1209.724509
188.031641 27.137428 1198.939697
261.405250 62.634965 460.032599
347.031747 48.790446 93.336948
347.320297 48.799608 90.317659
347.329374 48.798422 94.478293
137.215909 36.112500 739.816919
193.815896 65.545987 1172.574532
203.394973 54.093257 573.592683
305.843943 15.244718 827.971001
317.674100 11.718596 883.380871
344.881474 48.791241 86.947783
33.218389 65.719622 157.159456
48.112937 62.695598 404.951443
317.181455 87.434074 729.728651
202.507767 33.332984 667.585916
107.071755 11.226078 572.362018
141.599583 24.623740 645.686835
237.314653 30.854507 160.916023
243.882016 80.865325 704.575740
108.114293 26.260379 125.517104
140.502560 65.208261 182.887299
197.298501 70.438820 697.050244
212.169183 51.369623 509.182260
230.406972 42.008757 664.719144
137.799211 27.565877 687.276879
353.520654 11.770788 302.463384
13.002242 54.624495 1103.130265
204.608562 55.473081 313.018163
355.256351 33.340748 690.825387
50.303248 55.840613 287.037266
284.338347 76.679473 460.755993
224.878683 87.633372 747.075054
158.245209 70.034400 425.609723
260.433193 75.424091 229.711945
303.161311 54.278998 539.777464
248.703807 27.934483 722.695638
9.862745 20.904942 1311.531308
75.929918 59.814366 107.392655
29.565955 19.611528 768.254491
161.471221 48.818337 1049.620345
126.630004 64.292186 1034.033594
197.349370 35.345703 752.232595
219.805648 41.246979 448.901681
324.453560 31.474777 398.972459
92.588678 41.153420 538.237454
123.371396 34.893558 471.725422
130.719712 52.505601 558.284088
285.145226 46.950766 504.405571
351.038941 7.504429 211.971267
47.810279 41.438306 2989.339517
187.521230 71.630047 573.323487
206.671800 60.353708 182.561237
251.592322 23.697148 1694.250757
35.594142 45.333792 1036.792554
124.855958 47.840458 1585.862145
247.941327 7.836784 780.789236
313.819121 34.516389 318.332274
347.170532 48.802236 93.338962
208.279542 75.840012 828.220957
131.843415 8.168752 425.102788
171.275470 6.341471 731.774539
1.948518 48.026569 287.496026
17.327655 40.237903 801.161293
43.035056 74.885896 1111.555876
321.003321 40.256192 292.118858
347.418808 48.798979 95.250837
347.126611 48.788914 95.414063
90.972051 55.926408 272.189269
347.019922 48.795771 93.156590
344.569849 48.791925 87.231246
347.380433 48.803359 96.344972
116.319954 35.279893 1504.959584
142.419852 39.296118 242.612831
187.064278 67.985407 435.985869
322.305261 27.368508 853.200039
200.769549 64.336929 525.464917
217.443058 11.916919 765.545018
256.216446 62.953023 335.008142
310.404549 6.945645 354.194011
345.023073 48.790074 87.891476
107.613595 47.021521 787.133138
347.466353 48.800599 98.527427
290.378223 82.758898 276.197675
301.445912 31.122899 831.832152
331.856983 17.354111 349.405255
347.318366 48.801748 96.818864
347.264866 48.804017 96.102067
347.298062 48.801847 93.839059
347.299098 48.802251 99.866429
358.799559 66.108660 283.079055
179.252106 72.324566 658.756871
274.368785 67.450843 2024.336647
307.809879 85.227125 701.787103
344.737005 48.799146 86.321970
42.727830 43.793937 1154.917341
299.273668 76.321541 313.501292
347.245839 48.797844 95.109284
337.979551 14.270183 319.421112
108.872542 21.959587 236.136681
300.986706 58.051596 122.889156
329.206242 49.488300 233.946274
197.466235 34.140778 1384.579275
194.699096 49.726621 636.790599
303.709199 53.119785 1162.435462
354.655049 31.880572 380.897866
75.894232 75.944075 476.498779
148.607074 -4.847507 434.721587
213.568321 27.570547 875.224807
148.396939 46.323384 229.586160
278.203329 76.648396 447.274312
27.438008 85.262305 1798.890709
87.616548 74.126119 843.763604
347.349196 48.798414 92.384509
226.586807 7.873060 482.663485
234.815378 34.896601 1262.076137
347.350645 48.789059 98.493898
180.147635 45.561436 678.343973
192.674583 3.095468 905.514270
347.463850 48.796821 95.363785
2.963815 60.110463 1063.771643
50.774737 56.622872 219.730446
151.873880 53.701554 381.694294
192.241511 40.881332 1330.409041
347.149180 48.797957 94.226956
347.030061 48.795273 93.289893
347.251146 48.788845 94.969108
37.941880 74.874464 214.474772
122.920289 72.483253 234.056383
129.229282 48.627364 757.308062
301.887542 20.098226 820.807090
41.835077 68.163333 328.131000
127.458944 51.725031 796.297884
325.147011 62.510519 248.281474
98.921682 83.493168 757.368235
205.861134 38.789988 324.880942
222.032420 14.299044 284.677881
222.616892 86.562670 557.149880
44.017080 5.944505 589.729350
19.207406 20.633209 205.405323
187.609294 72.667454 284.348790
289.967909 53.151194 600.166168
347.185222 48.798804 99.901896
347.312292 48.798093 98.108251
96.233453 38.807126 525.631600
176.044181 44.793202 243.092762
216.189056 38.505861 1392.906662
255.153017 69.121988 990.245472
33.133719 37.899505 676.722865
125.741884 76.776765 121.717322
359.297722 89.743815 775.831967
164.677058 22.916985 339.400433
262.946985 64.632291 1398.972158
347.419051 48.801969 96.797405
326.750028 83.030421 318.170910
342.476703 42.172644 470.403956
347.156106 48.798265 95.499228
347.112487 48.795955 96.109370
353.743944 22.666523 266.663333
155.479239 61.122765 372.293774
346.647742 65.294863 1248.180018
25.150662 51.914829 169.815427
92.959577 61.038775 187.005504
215.006015 25.474801 622.192595
267.178492 57.879031 777.160082
283.942552 62.583850 1147.235881
304.377388 43.021642 580.750928
17.083698 54.623909 2164.429947
57.852470 43.419799 341.684244
101.632259 74.136040 2219.316044
178.136282 25.505787 410.335601
280.116506 47.463238 487.545899
130.411924 83.778423 360.172425
337.837560 -9.279202 162.232552
356.978353 -5.762007 386.621903
137.647981 14.774142 1196.402755
259.475389 28.331857 627.994274
303.041455 84.814752 443.808948
345.153375 48.796813 90.464942
11.052227 51.905326 310.492712
71.465140 84.385538 216.600115
124.959232 28.793802 613.837373
129.384529 64.300845 584.863904
254.050221 61.459020 870.151324
347.094541 48.686305 94.598695
25.663282 77.897265 837.982372
143.577637 62.749701 466.482932
166.184497 47.521599 250.823369
347.088636 48.739602 94.155397
350.049256 48.797570 100.956974
66.779653 52.740231 311.228424
147.114736 44.766088 317.764253
165.007989 77.682418 659.521525
277.175403 62.340172 129.606638
279.269108 70.872372 249.675984
347.261103 48.794077 94.119441
16.150849 34.298211 273.895497
20.889441 29.427930 465.797989
274.240724 31.553113 1613.971312
37.091599 64.800172 573.034075
190.623884 11.931544 1844.449331
16.929459 18.256753 375.562297
46.912735 2.869983 817.112342
113.977985 61.592101 171.460539
190.433066 65.152721 330.007856
238.758605 88.029143 210.251682
329.121189 10.210801 694.191198
348.246929 14.557833 1136.372396
25.462954 65.698992 148.161857
27.487836 79.693519 131.958988
152.264843 62.590307 2362.391382
263.877851 29.559918 461.663199
343.540312 8.175024 723.575642
130.893735 0.440830 370.309449
135.400897 32.801952 1050.735638
151.546942 85.971435 340.016226
192.250428 45.168544 373.800614
203.536577 5.248675 929.809400
213.337009 47.875409 611.152916
219.165077 50.570757 626.040667
2.204496 54.229013 108.197416
98.337805 46.625608 449.269431
183.744005 -5.491100 324.425964
273.199385 62.210043 1080.201974
287.736145 74.917879 628.654712
326.111407 35.118736 663.396708
327.574173 55.771573 1068.771347
301.330461 82.176883 663.697310
347.485785 48.801311 94.671389
102.321869 55.301484 609.444026
63.972185 81.317031 676.013292
312.876053 64.933562 350.972986
126.875154 43.429092 177.588862
218.856433 25.447250 298.713703
290.450761 86.272971 1354.603865
328.530744 53.783948 230.821639
344.624733 48.796194 86.832144
347.410113 48.798001 96.894776
190.541297 45.565671 1128.673241
347.278478 48.796251 94.158469
132.614457 11.444639 8826.297317
150.526272 49.433093 1623.982320
185.895760 23.359231 296.655318
307.011753 53.897027 887.737882
344.466686 48.793973 85.899609
345.831681 48.798528 92.785606
345.185330 48.800774 87.876829
18.375414 28.181255 460.946411
114.881386 26.694132 376.153608
349.309096 48.796294 98.858048
349.558200 48.795238 103.316896
1.762140 22.658433 681.063712
209.647846 45.159377 1669.266091
269.550346 64.089119 432.594104
331.685200 17.332985 348.403296
347.046482 48.797283 93.529474
347.135127 48.799188 97.709736
347.509495 48.800179 96.417064
238.958019 89.089832 1383.802444
20.323296 18.704653 433.045515
31.087465 68.572526 921.037046
47.255633 26.552517 968.450916
81.918193 55.129288 1048.501109
113.491946 62.079043 494.218160
264.806939 70.359320 538.880609
345.048422 48.794547 87.761892
347.149722 48.801173 93.695094
345.708735 48.787548 89.861802
347.457272 48.801777 94.469967
81.371539 66.633733 283.675217
109.757559 89.373863 635.698804
35.862257 59.904565 873.133223
208.180828 48.096639 192.285395
283.557445 21.025179 436.868233
69.121074 85.122587 595.108383
213.950384 41.252870 552.600251
229.880292 35.308142 332.226964
324.113028 6.645424 521.320565
162.418612 88.222066 388.576015
130.275484 84.037583 1015.607757
145.178149 88.329317 1210.352623
150.325868 59.016352 409.220670
30.310131 74.930558 494.871126
30.503174 74.937720 494.760844
305.379134 80.183291 711.509780
347.161958 48.676768 95.068621
347.330608 48.801521 95.957155
29.590891 65.626871 150.415061
29.411548 65.720890 150.753355
146.659756 34.687278 859.778226
254.528632 -3.626329 108.148728
313.033124 29.045215 372.755601
23.705704 17.807395 1427.157668
29.668832 75.024211 495.803216
118.566421 58.730927 588.389531
136.754004 34.918886 1194.303076
216.071472 65.517675 288.499266
347.394744 48.789261 96.235556
349.572822 48.796420 100.787388
53.522321 55.835268 820.742669
135.048246 61.519612 618.730000
344.201055 28.176503 810.767985
26.893690 55.420448 389.617503
63.849950 -2.444414 364.803628
162.266648 79.769773 328.602041
8.389664 29.004937 155.140882
10.342630 9.191397 411.640566
73.814630 66.508018 339.511671
234.084602 12.848772 341.091533
340.441666 35.501805 166.270113
106.958105 40.396197 483.808270
111.807389 52.856589 463.616415
347.224085 48.789765 96.153614
349.434271 46.477287 271.293150
248.497368 48.201790 337.475568
325.752720 44.938813 678.202119
344.593091 48.792522 88.861439
347.163868 48.797185 97.190316
50.685373 25.371688 582.691205
57.156699 -9.228648 239.402314
330.373467 23.394527 511.151554
174.690260 16.213081 402.309119
347.248248 48.797403 97.862101
102.299456 87.285980 622.228543
131.291673 18.459020 1904.825918
214.324263 56.414446 743.397776
337.582088 31.073679 423.300901
347.171780 48.797463 97.681385
349.718899 48.797154 104.983579
118.236310 65.888141 686.580011
244.977465 25.421592 760.880371
257.123278 59.479920 207.034102
344.666238 48.794995 87.946910
53.976177 54.923182 1398.190682
305.456202 73.940369 224.052111
281.079081 46.957446 513.397047
347.389868 48.798414 97.786740
19.151838 20.496127 205.150808
330.186616 17.357670 347.230815
22.535119 64.092068 313.184178
25.950609 44.159640 651.623941
29.908116 74.861091 494.890350
229.840125 67.928975 459.928842
309.144234 56.438975 1641.986763
5.502882 63.018277 758.500769
19.372361 20.490856 205.490905
122.151966 72.475255 234.714432
347.227273 48.798761 94.583422
30.085233 74.861423 494.776752
328.553798 11.236508 321.113218
234.354946 86.571917 614.640873
347.119452 48.794559 94.456602
192.543805 20.605198 719.353437
206.151335 53.204285 1385.222432
245.838288 37.266426 159.318929
77.978458 61.657985 588.390672
80.525088 10.016907 511.268626
99.079291 46.627336 669.784531
186.349422 28.433523 899.013601
72.185402 37.566845 277.031830
22.220573 77.463786 189.215138
24.427832 44.546433 510.388788
329.090611 29.841074 528.367004
19.083291 20.492795 205.874198
213.898594 6.845193 590.043393
328.559913 74.417768 680.833120
54.575265 79.284911 649.090858
344.855835 48.673492 88.646132
347.489716 48.792528 95.414835
179.292250 -6.173015 343.697702
344.826023 48.795242 86.985867
347.506410 48.788986 97.198301
17.981601 67.315790 1076.698346
87.113040 76.599308 406.173290
291.910759 12.247700 267.834475
345.476118 48.793332 89.162598
71.873330 82.497323 137.521914
177.641856 27.182183 256.998135
347.478136 48.798423 96.734941
347.236932 48.795642 97.320412
347.358044 48.801455 96.358122
347.623789 48.787293 95.269457
347.317414 48.800865 95.699425
347.357877 48.796337 95.742545
347.380615 48.796546 95.255943
347.377570 48.792843 97.340732
347.514840 48.793829 94.968788
209.473435 76.514394 216.717474
234.160084 87.505443 283.203068
204.155409 75.504718 420.023151
236.316707 42.008061 495.753850
287.690408 74.940238 628.770107
347.271816 48.796267 94.501874
347.097423 48.802497 94.682488
347.479675 48.797810 95.509921
339.619831 30.654184 238.726831
344.962869 48.789697 87.541463
347.432407 48.801064 96.846340
347.225299 48.796436 96.014843
347.352234 48.791294 94.601832
351.590842 82.865165 180.363077
26.259062 70.630286 530.980933
65.406905 77.536311 519.391895
83.819073 37.991218 754.801286
130.242004 70.002236 513.365532
242.468751 42.775513 264.409265
296.969808 5.014531 107.331681
344.696598 48.671105 88.368404
349.563305 48.794555 104.048697
29.362911 65.700380 150.604200
347.506928 48.798199 95.365505
250.990344 38.046300 836.568009
273.563265 36.006508 336.142301
344.546774 48.797473 87.345452
345.146569 48.794912 89.224071
78.869136 61.401252 734.332213
133.637879 26.311029 551.883949
184.780081 48.674198 264.414802
199.737271 57.613390 154.016105
226.218804 51.627045 386.855509
347.464573 48.796904 94.982771
30.153341 22.240909 522.275968
120.718728 8.370354 692.655771
1.499140 88.946120 1443.373443
317.889615 1.687039 1025.578597
347.334713 48.793479 95.752057
123.360293 60.695568 550.750878
158.215085 80.989444 327.031342
347.338037 48.797451 94.974373
347.542365 48.793774 97.397414
33.390925 43.379527 741.363734
61.591526 8.239261 542.427324
347.372740 48.795028 98.545801
347.342915 48.792383 95.206002
57.754899 43.422737 538.073565
73.137662 32.366467 1089.755834
95.146926 21.066037 1277.023749
347.382471 48.797400 98.732426
347.432321 48.671104 96.427581
344.557647 48.795875 88.389587
61.612106 57.815487 335.765073
327.231685 24.828526 1185.561525
347.238692 48.800901 96.113925
299.364193 24.891106 160.846014
331.801025 17.358746 351.319201
344.589958 48.789756 90.192021
347.210757 48.674635 97.864753
347.286536 48.696207 95.657629
347.166726 48.795137 93.911298
108.154260 -2.971017 246.211077
333.261292 17.355570 349.779507
344.919702 48.666096 88.627059
347.244738 48.796700 98.043002
347.022637 48.789925 95.910508
347.002207 48.789639 98.186246
349.745493 48.796711 100.688601
11.569117 82.450146 615.799084
347.192256 48.799564 99.022898
347.265434 48.798999 96.323549
37.860235 17.366526 440.338809
88.992623 38.400153 349.528930
272.038527 42.247531 236.005197
66.642824 62.564654 570.011689
71.227691 17.222043 146.469999
41.261249 22.694785 945.217822
109.916456 44.708658 1724.385054
177.613999 49.841293 807.803017
347.483417 48.793256 99.905625
345.187571 73.269718 734.358203
4.745206 21.331780 493.104536
5.094611 86.196792 513.931262
301.305267 49.627644 395.472846
347.322609 48.671405 95.443038
71.736752 27.845906 879.773599
44.175963 49.909347 437.631676
79.336610 82.513896 960.879044
23.569642 7.665418 1291.270137
149.971201 25.904537 1812.068260
245.220348 57.533383 760.178134
283.225653 53.941772 695.172950
282.932117 53.943600 695.241145
40.002567 21.810603 542.061135
67.459481 20.999283 754.068178
117.626200 58.728437 542.043388
347.240699 48.803107 94.133253
103.972215 30.404604 201.513003
298.430305 62.155749 620.494135
41.466717 65.729485 530.846138
184.025331 81.132889 706.078266
220.512372 65.523861 1279.262137
327.682746 19.608165 1494.300058
335.989448 52.694282 1408.296859
347.411918 48.795222 95.910684
236.008579 39.598292 571.885797
131.242902 83.221916 162.880648
11.964130 73.982438 639.968191
0.271133 42.575410 361.760519
51.032238 33.094364 234.372931
72.273244 13.698483 147.781671
220.939391 70.001661 722.539951
190.867625 57.223070 858.068348
230.534422 28.805406 673.816721
339.361437 30.810798 247.088336
347.314793 48.803877 96.038851
7.329052 22.661630 1144.380139
347.500890 48.795436 96.998573
347.268159 48.792848 94.660375
32.673332 53.089149 1146.388452
72.181862 81.984384 714.685417
282.931792 53.944961 695.310489
347.060494 48.787445 95.879210
35.915375 52.705510 487.496595
78.947670 19.685573 456.504358
345.127617 48.795624 86.457229
349.928425 48.795322 100.833340
73.984312 63.374031 334.698249
251.889316 6.050919 216.979700
347.227681 48.796269 96.183003
347.086741 48.671434 96.244727
347.282964 48.796512 94.658183
312.208116 60.929109 767.711249
347.419798 48.799256 94.923731
347.076497 48.795786 98.702786
347.584601 48.791653 95.112452
349.596987 48.795028 102.958313
175.719281 20.301376 1060.372798
228.252114 36.873139 334.371492
188.289744 55.277910 872.441497
261.558578 80.694479 883.384746
330.746887 73.044650 597.901340
337.068606 78.791406 457.398937
347.499869 48.800055 97.199130
347.276529 48.797283 99.419917
14.259792 86.692539 794.338062
347.269661 48.796575 94.416081
347.405514 48.794698 100.789021
349.160611 48.803418 98.828356
5.351810 64.232847 814.780855
86.198856 55.913504 564.571890
193.260672 53.325981 998.586932
347.470580 48.688279 99.012595
41.340437 77.886718 121.278403
347.404156 48.793084 95.001161
347.289980 48.804743 95.854512
347.282753 48.663767 96.193621
347.458114 48.682172 97.812138
347.338331 48.797846 96.230929
347.406436 48.796314 96.852247
30.016419 69.388014 152.469860
88.894458 45.775596 912.891050
125.365557 30.035137 474.724762
347.402546 48.801998 100.294025
347.138616 48.801651 94.285161
347.277991 48.787075 94.369197
347.592974 48.848329 94.649404
141.386477 22.461951 481.117446
243.640892 27.111860 751.414289
344.906413 48.649214 89.648854
347.434516 48.795282 95.808642
135.968921 80.359345 197.772202
290.516592 84.788974 163.943222
347.365115 48.795706 96.859762
20.837440 34.454763 322.917507
347.389270 48.798095 96.198962
87.628211 88.924181 253.596800
1.826447 51.676262 750.132894
246.615205 21.653234 1335.804304
345.248935 48.800955 92.447154
32.910956 26.939718 280.785286
132.894044 82.379647 539.875211
145.594344 25.895062 414.819102
347.306061 48.803103 95.314934
86.197682 63.796426 381.750204
347.300261 48.800175 94.324016
122.974946 59.126646 435.876375
344.697933 48.803563 88.219798
307.951409 74.465918 76.233162
347.341713 48.786538 94.731589
136.152069 36.623629 912.276479
298.804201 48.751844 163.975605
347.477752 48.795474 96.478927
355.747432 21.356554 258.880893
94.866033 14.026975 256.247847
285.365458 44.245669 1220.179999
43.765290 21.393003 431.136573
345.167553 48.791484 88.778636
347.399018 48.787575 96.727022
344.860159 48.789776 98.773541
349.611730 48.794708 100.173489
200.659346 36.540873 148.683323
279.833506 0.025330 88.771810
329.823481 17.352062 347.292454
347.523167 48.796094 97.846353
13.274552 13.603455 790.783428
188.277701 54.715892 498.521504
205.429697 58.002307 650.760202
347.250904 48.795583 96.861198
347.243305 48.795548 99.382534
56.874012 29.881251 579.131079
137.421361 43.195762 832.296580
51.545009 2.559037 310.071288
89.690589 56.930035 175.016659
235.119706 69.579732 1248.245776
257.981401 57.901070 562.383482
300.845964 58.206135 1491.226281
327.321177 81.685777 571.818745
331.847517 17.356193 350.107228
23.309414 74.870106 493.189687
133.056051 87.954013 197.801949
347.368350 48.794976 98.354698
347.373586 48.635514 102.377338
2.441128 34.691877 712.476348
209.476610 48.275222 192.061708
358.139733 89.779237 689.641630
344.766041 48.788205 89.573423
203.773114 25.488867 382.802611
282.267307 38.265471 128.784446
181.082285 83.284290 350.749618
1.325580 31.878330 797.440541
60.812224 65.764210 395.572310
64.316455 26.989215 529.568506
131.915619 65.108843 439.079896
143.157859 68.357266 477.494168
219.888956 60.734004 526.488868
